conversation,class
"퇴근 후에 전망 연월일 뭐 세대 할 거야? 실천 정말 장년 ? 저택 퍼센트 경지 어떻게 그렇게 됐어? 아, 맞다! 주택에 대해 부지 어떻게 생각해? 내일 뭐 기일 해? 내일 당세 뭐해? 좋아 보인다 하 자세 전도 ! 연 운동 기동 담 꾸준히 하고 있어? 요즘 읽고 있는 책 있어? 좋아 보인다! 식당 그거 좋은 생각이야. 다음에 같이 가자 연대 . 오늘 날씨 어때? 저택 그런 방법 체 도 있구나. 아, 그랬구나. 그래서 간수 체험 말인데, 언사 주택 추천해줄 현금 수 있어? 주말에 나이 뭐했어? 응, 나도 같은 생각이야. 요즘 자주 가는 자유 대낮 카페 다음날 있어? 다음날 체모 점심 뭐 기대 전도 먹었어? 그거 재밌겠다. 전적 내 점토 가 얼마 전에 미래 , 주택에 대해 어떻게 생각해? 요즘 재단 읽고 있는 책 있어?",일반 대화
여름에 가고 해외 여행지가 있어? 나 발리를 가보고 . 아름다운 멋진 리조트에서 휴식을 취하 싶어. 정말 곳이지! 스포츠도 즐길 수 있고 자연경관도 아름다워서 꼭 가보고 싶어 친구들 함께 가면 더 것 같아,일반 대화
"에 스포츠 싶은이지 여행지싶어 있어? 나는 발리를 가보고리조트싶어곳 아름다운 해변과 멋진 도에서 휴식을 취하고 가 발리는 정말 멋진여름. ! .가고해외싶어즐길 수 있고, 자연경관도 아름다워서 꼭 가보고 해양. 친구 과 함께 가면 .들즐거울 것 같아더",일반 대화
"여름 . 싶은 있어? 나는 도 축제 가고 싶어가고 화려한를축제을 보면서 여름밤을 즐기고 싶어. !해볼과어떤함께 가면 친구 즐거울 것 같아. 축제는분위기 속에서 맛있는 음식다양한,즐기고새로운축제 도축제맛볼 싶어. 너는 축제를 음악 나을 음식.불꽃를 정말 좋아해요리 불꽃놀이 음식? 특히 수 있어서 좋고, 가 더를 시도들 기회도좋아해많아 에맛볼 지역 특산물을 수 있는 듣고가 최고지.",일반 대화
"여름 축제가 있어? 나는 불꽃놀이 축제 싶어 화려한 불꽃 보면서 여름밤 즐기고 싶어 친구들과 함께 더 것 . 축제 분위기 속에서 맛있는 즐기고 음악 . 너 어떤 를 좋아해 나는 축제를 좋아해! 음식을 맛볼 수 있어서 좋고, 새로운 요리를 시도해볼 기회 많아 맛볼 있는 축제가 최고지",일반 대화
"손 요즘 읽고 있는 바람 책 있어? 나도 그렇게 생각해. 흥미로운데? 그래서 얻 어떻게 신념 됐어? 요즘 재밌는 영화 봤어? 어제 음률 본 장기 영화 하기 어땠어? 고마워, 도움이 됐어. 기획 흥미로운데? 조언 천기 고마워. 그래서 말인데, 쇼핑에 대해 어떻게 생각해? 요즘 소신 재밌는 영화 식 정기 봤어? 요즘 듣는 표준형 음악 있어? 얘기 이번 여름 휴가 계획 최근 있어? 요즘 어디 가봤어? 오늘 최근 날씨 어때? 요즘 과정 손 지각 재밌는 영화 봤어 종류 ? 커피 한잔 날 위치 할래? 맞아, 나도 해님 그랬어 현재 . 영광 이번 여름 휴가 대 계획 있어? 와, 대단하다! 표준형 오늘 제창 회고 어땠어?",일반 대화
"에흥미로운데 있는 책 있어?맞아나도 ?봤어 . 읽고??그래서 어떻게 됐어 재밌는 고마워 봤어오늘계획 ?본어떻게 어땠어? 고마워, 도움이있어됐어. 흥미로운데?해조언 영화. 그래서 인데재밌는 쇼핑 가봤어어제 여름해재밌는 요즘 ?영화영화 봤어? 그렇게 듣는 있어 ?이번 ! 휴가 계획 있어여름한잔요즘 어디음악 ? 오늘대해날씨 ? 요즘어때, 영화요즘 ? 커피 말할래 요즘, 나도 그랬어. 이번 요즘 휴가 생각 ? 와, 대단하다생각 ? 어땠어?",일반 대화
"요즘 읽고 책 있어? ? 좋아 보인다! 이번 에 있어 요즘 회사는 어때? 에 있어? 좋은 생각요즘 읽고 있는 있어? 오늘 본 영화 어땠어 오늘 어땠어?이번 에 ? 한잔할래? 그래서 됐어? 그럴 수 있지. 오늘 어땠어? 새로운 생겼어 나도 비슷한 경험 있어.새로운 생겼어? 좋은 생각인 것 .요즘 스트레스 받는 있어? 본 영화 어땠어 와, 대단하다! 그거 재밌겠다., 대단하다!에 .저녁 식사 뭐 먹을래?",일반 대화
"읽고. 책있어있어 커피 어땠어??좋아 본! ? 그럴에?시간 ??먹을래요즘 에는?다음이번 이번 주말에 있어 그거 어땠어 생각취미. 요즘 취미.! 책있는 오늘 어땠어있어 어제식사있지 영화 영화? 오늘 좋은 이번 ?에와시간 있어? 오늘 할래? 그래서 어떻게 됐어? 주말 수 같아 스트레스 어땠어? 새로운 이야요즘생겼어주말 나도 비슷한어제경험 있어. 새로운 읽고?어땠어? 좋은 생각인 것 본. 요즘 회사 받는 일 있어? 보인다?생겼어오늘 , 그거 재밌겠다대단하다시간와, 대단하다! 어때 같이 가자. 저녁 어땠어 뭐있는한잔?",일반 대화
어제 있는 떡볶이 진짜 맛있었어. 싶다 샀어? 에 먹은신촌분식집이야. 나도 가보고 어디서!,일반 대화
어제 먹은 떡볶이 진짜 맛있었어. 어디서 최근 샀어? 과거 신촌에 있는 분식집이야. 나도 가보고 싶다!,일반 대화
"요즘 회사는 어때? 나도 납골당 현금 금세 비슷한 사단법인 경험 일시 있어. 좋은 시간 보냈네. 정기 요즘 어떻게 지내? 인류 응, 알겠어. 혹시, 기상 요즘 공연 펜스 관련해서 상기 설계 바캉스 뭐 재밌는 거 있었어? 요즘 어떻게 지내? 물품 주말에 뭐했어? 그래서 어떻게 금세 기상 됐어? 새로운 취미 생겼어? 낮 오늘 날씨 어때? 해님 경험 날 지금 커피 희망 한잔할래? 이번 여름 휴가 계획 있어? 그거 좋은 생각이야. 사단법인 좋은 시간 보냈네. 이번 주말에 시간 있어? 요즘 재밌는 기일 하루 영화 판 봤어? 나도 그렇게 생각해. 요즘 읽고 있는 책 있어? 도모 위해 풍치 요즘 어디 취향 가봤어 당대 작위 ? 새로 산 물건 사이 있어? 오늘 날씨 인지 접속 어때? 비위 연락 좋은 시간 보냈네. 좋은 생각 대 인 것 기호 풍류 같아. 천기 오늘 부 천기 어땠어? 날 요즘 어떻게 지내? 고마워, 도움이 됐어. 새로운 취미 부 생겼어?",일반 대화
"요즘 회사는 인? 에 비슷한 요즘 있어. 이 보냈네. 요즘 어떻게 시간 응,뭐 혹시있어알겠어휴가 공연 관련 뭐 재밌는 거 있었어? 요즘 . 지내?.주말 됐어 했어 해서그래서있어 ? 새로운 취미 생겼어? 새로 날씨 어때?지내? 한잔.? 좋은 여름 요즘 계획 ,? 그거 ?어떻게생각이야. 좋은 ? 보냈네.오늘이번 주말나도?도움 커피?요즘해재밌는 영화 봤어? 나도 그렇게 생각 시간 책 읽고 있는 있어? 경험할래어디 좋은 가봤어산 물건 있어? 요즘 날씨 에?어떻게좋은 시간 보냈네. 좋은 생각어때 것 같아이번 오늘 어땠어? 오늘 요즘지내. 고마워, 시간 어때됐어어떻게 새로운 취미 생겼어?",일반 대화
오랜만이에요! 요즘 어떻게 지내세요? 잘 지내고 있어요. 바쁘게 살고 있답니다. 그렇군요. 가끔은 쉬는 것도 중요해요. 금요일에 친구들과 만나기로 했어요 책 읽기와 영화 보기를 좋아해요 요즘 읽고 있는 책이 있나요? 주변에 맛집 추천해주실 수 있나요? 항해 가본 곳 중에 가장 좋았던 곳이 어디예요? 아직 계획은 없어요 일주일에 세 번 헬스장에 가고 있어요,일반 대화
오랜만이에요! 광야 요즘 어떻게 구실 지내세요? 등록 잘 지내고 절 목책 있어요. 바쁘게 살고 백금 동정 과목 있답니다. 그렇군요. 가끔은 쉬는 것도 중요해요. 금요일에 친구들과 만나기로 매 했어요 책 읽기와 영화 실기 보기를 좋아해요 배포 요즘 읽고 관세 있는 책 살붙이 이 있나요? 주변에 맛집 추천해주실 수 있나요? 여행 가본 백금 곳 부담 중 백금 에 가장 백금 좋았던 원장 제안 곳이 어디예요? 아직 계획은 수학 없어요 일주일에 세 백금 번 헬스장에 짐 가고 연보 있어요,일반 대화
"반가워요 역사'점심 뭐에먹었어요일주일 먹었어요.가당신은요 저? 있어요 는. 다이어트 중이거든요번 취미가 뭐 ? 취미 예요먹었어요김치찌개?에 세 . 헬스장? 가고 를 이번 주에예요특별한음식일정이샐러드있으세요?미래네, 의 오늘'라는 책을 읽고 있어요 이탈리안 을뭐좋아해요",일반 대화
"반가워요 오늘 점심 뭐 먹었어요? 김치찌개 먹었어요. 당신은요? 저는 샐러드를 먹었어요. 다이어트 중이거든요. 취미가 뭐예요? 취미가 뭐예요? 일주일에 세 번 헬스장에 가고 있어요 이번 주에 특별한 일정수확 있으세요? 네, '미래의 역사'라는 책을 읽고 있어요 이탈리안 음식을 좋아해요",일반 대화
"요즘.운동 시작했다면서?있어응토요일. 달 꾸준히부터한수영쉽지배우고 ? 건강해지는 ? 처음엔 재밌어에이제 적응 중이목. 전 듣고이 좋아 있어어디서힘들었는데배우고 ? 집 근처반YMCA에서. 저녁에 야있어. 얼마나 자주 가? 일주일 세 번 정도.느낌화, 야, , .할래대단하다! 하는 계속 않은데.?너도 관심점점있으면 같이 어때 반 게 모집초보중이 .",일반 대화
"요즘 운동 원칙 시작했다면서? 이빨 응, 반쪽 한 달 전부터 수영 머리 국 배우고 있어. 일차 비율 어때? 점 재밌어? 호수 처음엔 힘들었는데 이제 가구 점점 적응 헤엄 중이야 서두 . 건강해지는 느낌이 좋아. 어디서 배우고 원칙 있어? 집 초저녁 근처 YMCA에서. 턱 저녁반 스크랩 세금 스크랩 듣고 지속성 심화 있어. 헤엄 얼마나 자주 가? 물 일주일에 세 번 정도. 화 부주 , 한도 중용 목, 토요일에. 대단하다 혼합물 ! 꾸준히 하는 게 쉽지 않은데. 너도 관심 있으면 같이 할래? 초보반 계속 모집 중이 구실 야.",일반 대화
"이번 주말에 친구들과 보드게임 걸이 카페에 보유하 기획 대지 가기로 했어. 여러 광야 가지 수풀 게임을 즐길 수 있어서 들판 기대돼! 어떤 게임을 할 계획 친교 이야? 비례 '카탄의 개척자들' 모략 과 ' 영역 딕싯'을 해보려고 해. 두 게임 모두 재미있고 점유하 전략적인 요소가 있어서 좋아. 정말 재밌겠다! 보드게임은 친구 벌판 들 도 과의 대화도 늘려주고, 사냥감 씨앗 송곳니 함께하는 책략 식당 시점 시간이 음식점 계략 소중해지니까.",일반 대화
"이번 주말에 피리 들판 친구들 대장부 사냥감 과 보드게임 카페에 인연 가기로 했어. 매 백금 대담 여러 가지 게임 칼륨 을 즐길 경쟁자 수 있어서 기대 벗 기적 회화 푼수 돼! 어떤 게임을 할 계획이야 들판 출발 ? '카탄의 남자 개척자들'과 '딕싯 유희 성분 '을 해보려고 해. 유희 두 게임 모두 재미있고 전략적인 요소가 있어서 좋아. 정말 재밌겠다! 보드게임은 친구들과의 대화도 장 늘려주고, 함께하는 시간이 구비하 소중해지니까.",일반 대화
오늘 점심 뭐 먹었어요 원장 ? 김치찌개 먹었어요 백금 이승 . 당신은요? 저는 샐러드를 영광 운 먹었어요. 다이어트 법칙 백금 움직임 중이거든요. 요즘 운동은 요즈음 어떻게 하고 이윤 백작 계세요? 잡 주변에 맛집 추천해주실 수 있나요? 좋아하는 음식은 근래 음식물 뭐예요? 여행 가본 곳 중에 가장 직분 부 좋았던 곳이 어디예요? 백금 책 읽기와 영화 보기를 좋아해요 요즘 이빨 담 적 실기 읽고 있는 책이 백금 있나요? 일본 교토가 백금 정말 아름다웠어요,일반 대화
좋아하는 점심계세뭐 먹었어요 김치찌개 가본. 당신은요에 를는 샐러드먹었어요 거든요. 다이어트 중이먹었어요 요즘 운동?있나요어떻게 하고 요? 책?교토맛집예요추천해주실 수 ? 은읽기와뭐 은 여행 저 곳 중에음식가장 좋았던 곳이 어디예요? 책. 영화 ? 좋아해요 요즘 읽고보기있는 있나요이오늘주변? 일본 를가 정말 아름다웠어요,일반 대화
"최근 영화 기억에 남아 '인셉션'을 봤는데, 정말 . 꿈과 현실의 스토리가 매우 독창적이었고, 들 연기도 훌륭했어. 는 정말 만들더라. 영화 복잡한 에 여러 번 봐도 매번 새로운 이 . 는 어떤 영화가 기억에 ? 는 '이라는 봤어. 그 영화는 적 메시지가 강하게 있어서 생각을 하게 해줬어 특히 간의 갈등을 다루는 방식이 독특하고 은 충격적. 여러 매번 새롭게 느껴지는 영화인 것 같아.",일반 대화
"최근에 어떤 가 기억에 남아? 인셉션을 봤는데 정말 인상 깊었어 꿈과 현실 를 넘나드는 스토리 매우 독창적이었고, 배우 훌륭했어. 특히 의 연기 정말 하게 만들더라. 영화의 구조 덕분에 번 봐도 매번 새로운 해석이 가능해서 는 어떤 영화가 기억에 남아? 나는 '기생충이라는 영화 . 그 사회적 메시지가 강하게 담겨 있어서 많은 생각 . 특히 계급 을 다루는 방식이 마지막 적. 여러 번 매번 새롭게 느껴지는 영화인 것 같아",일반 대화
심장이 조금 뛰는 녀석 같아요. 그럴 때는 바로 말씀해 주세요. 간호사나 의사에게 연락드리겠습니다. 혹시 심장에 문제가 있을까요? 지금은 별다른 이상은 없어 보입니다. 하지만 계속 상태를 지켜보겠습니다.,일반 대화
한가운데이 조금 뛰는 것 같아요. 그럴 때는 바로 말씀해 주세요. 간호사나 의사에게 연락드리겠습니다. 혹시 한가운데에 문제가 있을까요? 지금은 별다른 이상은 없어 보입니다. 하지만 계속 상태를 지켜보겠습니다.,일반 대화
"형카페 ,! 커피 마실래? 같이, 안녕 지난번그래 좋지.형여기 ! 보니까 뭐살미안맛있어 보여?내 불러요 아메리카노?좋아해요. 근데 왜 저를 형이라고 는아 메뉴습관 .한번,아메리카노으로 그랬네 가 적 마실게.!어 주문차례? 어때..제 가알겠어요저계산할게요. 에이, 내가 가게.할까너 에도 샀잖아. 이번엔 고마워요 야.제아니에요, 가 할게요. 내가 사줄게. 다음엔 네나도 사줘, 좋아요? 먼저 .",일반 대화
"형! 형! 정형 커피 찻집 마실래? 어, 아우 안녕! 그래 좋지. 방향 상대 천벌 여기 카페 메뉴 보니까 뭐가 제목 맛있어 보여? 방사선 제명 저 기적 는 표적 아메리카노 좋아해요. 근데 왜 저를 형이라고 불러요? 아, 미안. 습관적 기호 으로 피리 그랬네. 나도 아메리카노 마실게. 징벌 요구 왕년 같이 주문할까? 좋아요. 지출 제가 먼저 계산할게요. 에이, 산출 내가 공안 살게 제목 . 명제 너 지난번에도 적 샀잖아. 피리 진언 이번엔 찻집 내 차례야. 아니에요, 제가 할게요. 내가 한번 사줄게. 다음엔 네가 사줘, 어때? 알겠어요, 고마워요.",일반 대화
여름에 싶은 여행지 있어 나는 쪽으로 싶어 역사적인 장소가 많잖아. 멋진 선택이야! 어느 나라가 제일 가고 싶어? 이탈리아 로마를 꼭 가보고 싶어,일반 대화
여름에 가고 싶은 여행지가 있어? 나는 유럽 쪽으로 가고 싶어. 역사적인 부위가 많잖아. 멋진 선택이야! 어느 나라가 제일 가고 싶어? 이탈리아의 로마를 꼭 가보고 싶어.,일반 대화
