conversation,class
니 차 쓴다 안돼 왜 좀 쓴다고. 너 저번에도 내 차 냈잖아. 안돼. 이 오냐오냐 해줬더니 기어오르네. 내가 비밀 알 벌써 잊었어? 얘들 다 말할까 .? 지금 이야기 왜 나와? 잊어주기로 . 그러니까 내놓으라고. 너 너무한다. 그래. 고마워 잘쓸게. 이번이 이야.,갈취 대화
야 나 니 차 좀 쓴다 연륜 . 안돼 왜? 좀 쓴다고. 잇속 너 명상 티 저번에도 임 내 차이 시차 차 최종 언사 빌려가서 사고 냈잖아. 장 절대 안돼. 이게 오냐오냐 해줬더니 안쪽 기어오르네. 하천 내 수입 가 니 비밀 최종 알고 있는거 벌써 잊었어 향내 ? 얘들 용마 한테 다 말할까? 뭐.? 지금 속 그 이야기가 연대 왜 이목구비 이야깃거리 나와? 잊어주기로 했잖아. 그러니까 잊어줄테니까 구린내 차 내놓으라고. 너 진짜. 곤란 너무한다. 승용차 그래. 차 고마워. 잘쓸게. 이번 타 내부 이 전언 구별 마지막이야.,갈취 대화
지금 당장 에를상당의신종카메라을 이로 컴퓨터누군지 꺼져폰 할거 . . 네 폰내어떤지보내씨발비트코인 정보 갖고 있어. 보이스피씽이냐 . 못믿겠다면 지금 당장여기네엄마 천만원.있는 .누가 내가 본 영상을 거야. 내 연락처에 에 있는데? 이지은 네 애인연락처 김옥분보낼네 . 이알사람들 신고가 야동임볼때 얼굴이 네 알까? !! 미친놈아 너 누구야?!! 나과가 난 거 없고미친비트코인 보내 씨발 돈 없다고,갈취 대화
지금 당장 천만원 득 악취 플러스 과목 방향 상당 선혈 옛모습 의 비트코인을 틈새 여기로 연인 보내. 꺼져 신고할거임. 난 순리 네 폰과 단위 평야 컴퓨터 멍청이 부스러기 카메라 정보를 갖고 있어. 신종 선혈 보이스피씽이냐 미친. 못믿겠다면 지금 당장 네 폰에 있는 연락처에 내가 본 영상 순이익 을 원칙 보낼 거야. 내 연락처에 누가 있는데 유혈 ? 이지은 네 애인. 김옥분 네 엄마 가치 . 이 사람들이 네 장 가 야동 질 보도 볼때 옛모습 얼굴이 폼 어떤지 알까? 땅 씨발 지불 미친 당대 놈아 계란 너 누구야?!! 내 교분 가 쓰레기 누군지 알 거 없고 비트코인 옛모습 보내. 씨발 멍청이 나 돈 없다고!!,갈취 대화
애들이다 나민우이번 커플링응 샀어! 뭐야갑자기.가우와.인데?생일있어거 아냐 반지 갖고 싶었던 거연.용돈 안쓰고민우모았어! 야 너진짜그 반지없네 응? 무슨소리아니 야 니 주제에 민우 이런 걸 하고를?에이하고 도 내놔고 있단말야 그데좋아하는이 소리. 민우오빠.야라정이가가지비싼 오빠랑.다시 어이가 ? 오빠내놔거야 . 너 뭔데 미친랑 커플반지다녀 하냐고! 누군지도오빠모르는 사람그거 왜! 그렇다고 왜 이걸 니! 가져가는데 돌려줘가 내꺼란.말 웃기는 누군데하고 . 내가 뭔오빠야 처럼 다닐거니까 사람선물아 생각하고 꺼져.,갈취 대화
애들아 나 이번에 반지 샀어! 뭐야 ? 우와 그거 비싼 거 아냐? 응 갖고 싶었던 거라.용돈 안쓰고 모았어! 야 너 그 반지 내놔 응? 무슨소리야.갑자기 아니 니 주제에 뭔데 이런 걸 하고다녀? 이거 민우오빠도 가지고 있단말야. 그 사람이 누군데. 민우오빠. 납정이가 좋아하는 오빠야. 진짜 어이가 없네. 미친. 야 내놔 너가 뭔데 민우오빠랑 커플반지를 하냐고! 누군지도 모르는 사람인데 왜! 그렇다고 왜 이걸 니가 가져가는데 다시 돌려줘! 내꺼란 말야 웃기는 소리하고 있어. 내가 민우오빠랑 커플링처럼 하고다닐거니까 생일선물이다 생각하고 꺼져.,갈취 대화
소리쳐도의 피를거기이오 들!무슨 짓이오! 살려주시오 너 소용오오없어!살려 하느님 맙소사게제발무슨 일이오!신선할나는 의 피를 뽑아 마시는 변태 이 있지 살려주시오 부탁누구 자네의 적 것사람같군피는이리 맙소사뽑아가겠다이 자 오오취향가까이 오시게 사람 다 없소!,협박 대화
너의 피를 다 뽑아가겠다 무슨 짓이오! 살려주시오 소리쳐도 소용 없어! 오오 맙소사 이게 무슨 일이오! 자아는 사람들의 피를 뽑아 마시는 변태적 취향이 있지 제발 살려주시오 부탁이오 자네의 피는 신선할 것 같군 오오 하느님 맙소사 자 이리 가까이 오시게 사람살려! 거기 누구 없소!,협박 대화
아가씨 너희 집 어딘지 이제 아는데. 선생님 제발 우리 집에는 오지 마세요. 그럼 내가 얘기한 거 하면 돼잖아. 그걸 어떻게 제가. 안돼면 부모님에게 전화 가야지. 선생님 제발요. 가족들 얼굴도 봐야지. 제발 안돼요. 할게요. 3일 지났어. 2일 남았다. 낡. 할게요. 제발,협박 대화
너희 지 어딘오지 이제돼잖아아는데. 아가씨제발 우리 집에는 선생님 마세요. .안 할게요가거얘기한 예 하면 그걸제발어떻게 .가. .돼면 부모님그럼 전화 가야지. 집선생님 요. 가족들 얼굴도제발봐야지. 제발 안제에게 할게요. 3일 . 2일 남았다돼요지났어 . 내.,협박 대화
이쯤에서 포기 식별 하시죠 여기까지 값어치 오는데 얼마나 공 기적 을 들였는데 그럴 수 없다 공은 추억 그쪽만 들인게 안쪽 사내 아니에요. 빛 우리도 돈 많이 들었어요 동정 틈 이놈들 적 아 차라리 날 죽여라 그쪽 목숨 스타 여명 틈 은 별 벌판 피리 가치가 광야 없어요. 그거만 넘겨요 치 그것 천명 은 내 생명보다 중하다. 이빨 그럴 공적 이목구비 수 없다 그러면 아저씨 아들보다 중한가요 이 나쁜 놈 상수 들아. 안 된다 이도 안되고 저도 안되면 우린 피리 명분 업적 어떻게 하냐구요 알았다. 동정 생각 동정 할 시간을 좀 다오,협박 대화
이쯤에서 백금 포기 장 하시죠 여기까지 오는데 영역 임 얼마나 공을 들였는데 그럴 스타 바보 공로 수 없다 공은 그쪽 하루 만 들인게 날짜 아니에요. 눈 우리도 돈 많이 들었어요 자식 이놈들아 차라리 날 죽여라 그쪽 스타 목숨은 별 사적 감지 가치가 없어요. 그거만 넘겨요 그것은 내 생명보다 중하다. 그럴 수 없다 그러면 아저씨 공적 정도 아들 가운데 보다 안면 중한가요 이 나쁜 놈들아. 안 된다 이도 수 스크랩 안되고 일기 천명 저도 구슬 안되면 우린 어떻게 하냐구요 행 알았다. 가치 생각할 공적 시간을 좀 백금 남아 다오,협박 대화
시끄러워 죽겠다구 조심할께요 층간소음에 노고 미칠지경이에요 죄송합니다 범위 한번만 더 시끄럽게 하면 불이라도 지를 계집애 일 겁니다. 내려가세요 불꽃 신고하기전에 이 여자 안되겠구만 구타 오늘밤 조심해 지금 협박하시는 건가요 턱 그래 다 죽여버릴거야 위배 새댁 이러지 불길 범위 일 마세요,협박 대화
건가 조심할께요 층간소음에 미칠 이에요 죄송합니다 한번만시끄러워 시끄럽게 하면 불이라도 지를. 겁니다더 신고하기전에 이내려가세요 안되겠구만 오늘밤 조심해 지금 협박하시는 여자요 그래지경다 죽여버릴거야 이러지죽겠다구마세요,협박 대화
에서야 당신 만나네요. 저를 아십니까? 하하하하하하하 저를 ? 말이 태평하게도 나오시네요. 상황 설명을 똑바로 하셔야. 싶지 않으면 조용히 따라와. 내가 을 얼마나 기다렸는지 몰라 도대체 무슨 소리. 15년전!!!! 하고 있어 단!! 잊은 적이 없다고 잘 봐. 당신 사랑하는 이 어떻게 죽어갈지. 아주 짜릿할 같지않아? 이 이게 무슨 입니까!! 내 !! 기억해봐 15년 을. 난 오늘 이 처절히 몸부림 치는 꼴 . 아주 다 죽여버릴거거든. 난 그 날을 한 순간도 잊은 적이 근데 그건 살? 도 어디한번 살아도 게 아닌 삶의 속에서 허우적대봐 제가 잘했습니다. .,협박 대화
아주 당신을 도. 저전 아십니까 오늘죽어.하하 저를 아십니까?싶지 말이내태평하게도 잘 나오시네요. . 설명을 .하셔야. 찔리고 않으면 조용히 따라와. 봐만나네요도대체 을 얼마나 기다렸는지 오늘상황이 했습니다무슨?소리를. 15년전!!!!잊은어쨌다 똑바로아직도 기억하고 있어이 단!!한순간!!기억 잊은얼굴적이 없다고 잘.봐.하당신당신.제하는 사람들이 어떻게 에서갈지 에서야 짜릿할 거 같지않아? 이게. ? 무슨 짓입니까!!하하 아까부터내가 뭘볼거야이 가 잘 !!해봐 15년 를 4월 18일을 난.오늘 당신 처절히 몸부림 치는 꼴을 니하하 아주 다 죽여버릴거거든. 난도그 날을 한 순간사랑 이 없어고근데 적가 그건 잊고하하살아게 너 어디한번 살아도 사는 게 아닌라는 의 지옥속 몰라허우적대삶 도가 잘못 .도대체죄송합니다.,협박 대화
오랜만이다. 여기 니 인질 그래. 형이 무사히 다 빠져나가고 나면 그 다음에 이야기하지 됐지? 이제 니 눈으로 확인했으니까 우리 이야기연륜 해볼까? 대체 무슨 원한이길래 나를 못죽여서 안달이니? 너가 그냥 꼴보기 싫어 그러니까 내 눈 앞에서 사라져 내가 사라지라면 사라져야하는건 아니잖아. 아무리 너가 싫어하는걸 했어도 그건 아니지. 야 넌 그냥 죽으면 되는거야 내눈 앞에서 사라지라고 사라지는게 죽는거는 아니잖아. 꼭 죽어야돼.? 응 꼭 죽어야돼 이 약 먹고 내 눈 앞에서 좀 사라져줄래. 그래야 내가 맘이 편하거든 살려줘. 부탁이야 안나타날게.,협박 대화
오랜만이다. 여기 인질 아니잖아. 형편하거든 무사히 에 빠져나가고 나면니그나타날게다음다 이야기하지돼됐지? 니 눈 확인했으니까 죽는거는나 ? 대체 에서 원한이길래 나를 그래죽여서 안달이니?으로 가 무슨 꼴보기 싫어 그러니까 내살려줘 앞우리 사라져 내가 내사라져해볼까 앞아무리 너가 싫어하는걸 했어도 그건가사라져줄래. 야 넌 그냥 죽으면 되는거야 내눈 사라지라고에서.앞 사라지는게 이야기이야못.이꼭 죽어야돼.? 응 꼭아니잖아죽어야 이 약 먹고이제내 눈 그냥에서 좀 아니지. 그래야 사라지라면 눈맘 이 너. 부탁 야하는건안 .,협박 대화
저기 죄송한데요. 네 리포트 호각 ? 차비 좀 빌려주세요. 제가 동생 동생 보도 그쪽을 운임 어떻게 동생 믿고 빌려줘요? 제가 이목구비 상황 남동생 이 해 이렇게 남동생 됐으니 좀 빌려주시죠. 아니요.제가 바빠서요. 남동생 거 얼마나 한다고. 호각 제목 좀 주시죠. 저 갈게요 대전 응시 . 줄 때까지 따라갑니다 보 동생 . 왜 이러세요.신고할게요.,갈취 대화
저기 죄송한데요. 네? 차비 좀 빌려주세요. 제가 쪽 믿고 빌려줘요? 제 상황 이렇게 됐으니 좀 . 아니요.제가 바빠서요. 얼마나 한다고 죠. 갈게요. 때 따라갑니다 왜 이러세요신고.,갈취 대화
에 받으신 다 알고 . 그래서 고? 녹취록 내역입니다. 게 뭐 이번에 아파트 건설 들어가는 거 ? 옆 말하는 건가 이번 하나 몇억이 그냥 넘어가 달란 그렇지 않으면 지금 바로 것 기자한테 죽일 수 밖에 . 받아들이겠어,협박 대화
이번에 뇌물 받으신 거 다 알고 있습니다. 그래서 어쩌려고? 여기 녹취록이랑 출금 내역입니다. 원하는 게 뭐야? 저희 이번에 아파트 건설 들어가는 거 아시죠? 시청 옆 부지 말하는 건가? 이번에 규제 하나 때문에 몇억이 더 들게 생겼거든요. 그냥 넘어가 달란 이야기인가? 그렇지 않으면 지금 바로 이것들 기자한테 넘기고 죽일 땡 밖에 없어요 알겠네. 받아들이겠어,협박 대화
돈 줘라. 싫어. 몇 년 친지인데 돈 좀 줘. 왜? 안돌려줄거잖아. 안돌려줘도 너가 나한테 빚진게 얼마인데? 너가 나한테 더 빚졌지. 뭔 소리야? 야 내놔! 이 정도면 나한테 은혜 갚을 수 있네. 아. 왜 그래! 이 걸로 범죄 공범인 것 비밀로 부쳐줄게. 짜져있어. 내 돈.,갈취 대화
해 돈 줘라. 싫어. 치 재산 몇 속 년 친구인데 돈 세대 좀 줘 줄 . 왜? 안돌려줄거잖아. 안돌려줘도 재산 너가 나 가운데 내부 연령 속 한테 빚진게 얼마인데? 측면 너가 나한테 더 빚졌지. 재 뭔 소리야? 수량 야 내놔 금 ! 기 공범자 이 정도면 나한테 은혜 갚을 수 있네. 아. 가운데 왜 그래! 오인 울림 이 년 걸로 범죄 공범인 운세 것 비밀로 부쳐줄게. 짜져있어. 내 돈.,갈취 대화
야 땅 피부 너네 귓바퀴 집 풍문 돈 많다며 그 아닌데 누가 그래 너 신사 집 대기업 한다고 소문 영역 이 자자하던데 그램 맞긴한대 내가 요즘 너무 돈 하천 천성 이 없어 너네 집 가구 잘 맨살 가족 사니까 나한테 좀 기부 가족 대가 좀 해라 내가 왜 귓바퀴 너한테 모형 기부 시내 를 이야기 해야 되는데 원래 잘 사는 사람들은 못 사는 사람들 돈을 갈취 해서 잘 살 자두 게 법칙 되는 거잖아 그런 이목구비 평원 논리가 어디 있어 대기업의 갑질횡포 그런 국물 정가 제한 진피 타 거 모르냐 너네 때문에 매가 우리 집이 플러스 가난하게 살게 되었고 이 방향 모양이 꼬라지로 논리학 일 살고 있는데 솔직히 말해서 정리 염문 울집 대기업 아니야 잘못들은 거야,갈취 대화
야 너네 집 돈 많다며 아닌데 누가 소문 너 집 대기업 한다고 그래이 자자하던데 맞긴사대 내가 너 너무 돈이 없어 너네 집잖아잘갑질해야니까 나 좀 사는 좀 해라이 가 왜 한테 기부잘못 한한테되는데들 잘 사는 사람들은 못 기부 돈을 갈취 잘 횡포 되는 거사람때문집게게가로어디 있어 대기업의 요즘살너그런 거 모르냐해서 네살내에 논리원래집이 우리 말가난하게 모양이 꼬라지 살고 해서 솔직히 되었고있는데 울그런 대기업아니야 를들은 거야,갈취 대화
워드 상담 우와 이거 예쁘다 방향 ! 나 주라. 고령 이득 잇속 차지 나이 싫어 내 순이익 거야. 자주 싫어 예뻐서 내가 갖고 싶어. 싫다고 말했어. 네가 싫으면 어쩔 연도 건데? 내놔 지불 도와주세요! 미친년이 노년기 시끄럽게 뭐하는 짓이야? 도와주세요!!! 턱 네가 지랄을 하든 말 지출 든. 고마워 잘쓸게. 납부 끼약,갈취 대화
우와 이거 예쁘다! 나 주라. 싫어 내 거야. 싫어 예뻐서 내가 갖고 싶어. 싫다고 말했어. 네가 싫으면 어쩔 건데? 내놔 도와주세요! 미친년이 시끄럽게 뭐하는 행적이야? 도와주세요!!! 네가 지랄을 하든 말든. 고마워 잘쓸게. 끼약,갈취 대화
어이 이쁜이 시간이 약속을 안지키네 .가 . 그래 엄마 많이 아프시노? 병원에 입원하시고 있어요 그래도 씨발야 니 의무는 왜 은 안가지고 오는거야? !!드릴려고 가 갑자기 아프셔서 잡년 잘됬네 라도 팔어 만 . 도 부모가 . 야!!! 잡소리 치우고 팔아만 시간을 주세요,협박 대화
아프셔서이쁜이치우고시간이 많이 하시고을 .그래 네.엄마가 아프셔서안 . 잘잡년 지났는데 아프시노? 네 병원안가지고 있어요 그래도 년야 니 의무는 해야지지키네시간왜 돈은 씨발 오는거야? 엉!! 드릴려고 했는데 엄마가 갑자기 주세요. 이런 소리이 있나?가엄마됬네 장기라도씨발잡!! 조금 봐주세요 아저씨만 부모가도있잖아요. 야!!! 팔어 . 팔아갖고와!!에조금만약속입원을어이장기,협박 대화
